datetime,TOWNNAME,COUNTYNAME,total_flood_loss
2020-01-03,太保市,嘉義縣,0.0
2020-01-03,安南區,臺南市,0.0
2020-01-03,宜蘭市,宜蘭縣,0.0
2020-01-03,岡山區,高雄市,0.0
2020-01-03,崙背鄉,雲林縣,0.0
2020-01-03,布袋鎮,嘉義縣,0.0
2020-01-03,平溪區,新北市,0.0
2020-01-03,後壁區,臺南市,0.0
2020-01-03,恆春鎮,屏東縣,0.0
2020-01-03,文山區,臺北市,0.0
2020-01-03,斗南鎮,雲林縣,0.0
2020-01-03,新化區,臺南市,0.0
2020-01-03,新埔鎮,新竹縣,0.0
2020-01-03,新市區,臺南市,0.0
2020-01-03,新店區,新北市,0.0
2020-01-03,新港鄉,嘉義縣,0.0
2020-01-03,新營區,臺南市,0.0
2020-01-03,新莊區,新北市,0.0
2020-01-03,旗山區,高雄市,0.0
2020-01-03,朴子市,嘉義縣,0.0
2020-01-03,東區,新竹市,0.0
2020-01-03,東港鎮,屏東縣,0.0
2020-01-03,東石鄉,嘉義縣,0.0
2020-01-03,枋寮鄉,屏東縣,0.0
2020-01-03,桃園區,桃園市,0.0
2020-01-03,梅山鄉,嘉義縣,0.0
2020-01-03,梓官區,高雄市,0.0
2020-01-03,樹林區,新北市,0.0
2020-01-03,橋頭區,高雄市,0.0
2020-01-03,民雄鄉,嘉義縣,0.0
2020-01-03,水上鄉,嘉義縣,0.0
2020-01-03,水林鄉,雲林縣,0.0
2020-01-03,永和區,新北市,0.0
2020-01-03,永康區,臺南市,0.0
2020-01-03,淡水區,新北市,0.0
2020-01-03,溪口鄉,嘉義縣,0.0
2020-01-03,潭子區,臺中市,0.0
2020-01-03,田寮區,高雄市,0.0
2020-01-03,番路鄉,嘉義縣,0.0
2020-01-03,白河區,臺南市,0.0
2020-01-03,礁溪鄉,宜蘭縣,0.0
2020-01-03,社頭鄉,彰化縣,0.0
2020-01-03,竹崎鄉,嘉義縣,0.0
2020-01-03,美濃區,高雄市,0.0
2020-01-03,義竹鄉,嘉義縣,0.0
2020-01-03,臺東市,臺東縣,0.0
2020-01-03,臺西鄉,雲林縣,0.0
2020-01-03,花蓮市,花蓮縣,0.0
2020-01-03,芳苑鄉,彰化縣,0.0
2020-01-03,草屯鎮,南投縣,0.0
2020-01-03,萬里區,新北市,0.0
2020-01-03,虎尾鎮,雲林縣,0.0
2020-01-03,褒忠鄉,雲林縣,0.0
2020-01-03,西區,嘉義市,0.0
2020-01-03,貢寮區,新北市,0.0
2020-01-03,金山區,新北市,0.0
2020-01-03,金峰鄉,臺東縣,0.0
2020-01-03,霧峰區,臺中市,0.0
2020-01-03,頭份市,苗栗縣,0.0
2020-01-03,鹽埔鄉,屏東縣,0.0
2020-01-03,鹽水區,臺南市,0.0
2020-01-03,鹿草鄉,嘉義縣,0.0
2020-01-03,麥寮鄉,雲林縣,0.0
2020-01-03,麻豆區,臺南市,0.0
2020-01-04,七股區,臺南市,0.0
2020-01-04,三峽區,新北市,0.0
2020-01-04,中埔鄉,嘉義縣,0.0
2020-01-04,中正區,基隆市,0.0
2020-01-04,二崙鄉,雲林縣,0.0
2020-01-04,五結鄉,宜蘭縣,0.0
2020-01-04,五股區,新北市,0.0
2020-01-04,仁德區,臺南市,0.0
2020-01-04,仁愛區,基隆市,0.0
2020-01-04,仁武區,高雄市,0.0
2020-01-04,伸港鄉,彰化縣,0.0
2020-01-04,元長鄉,雲林縣,0.0
2020-01-04,內埔鄉,屏東縣,0.0
2020-01-04,八德區,桃園市,0.0
2020-01-04,八里區,新北市,0.0
2020-01-04,六腳鄉,嘉義縣,0.0
2020-01-04,冬山鄉,宜蘭縣,0.0
2020-01-04,北區,臺南市,0.0
2020-01-04,北投區,臺北市,0.0
2020-01-04,北港鎮,雲林縣,0.0
2020-01-04,北門區,臺南市,0.0
2020-01-04,卑南鄉,臺東縣,0.0
2020-01-04,南投市,南投縣,0.0
2020-01-04,口湖鄉,雲林縣,0.0
2020-01-04,吉安鄉,花蓮縣,0.0
2020-01-04,員林市,彰化縣,0.0
2020-01-04,四湖鄉,雲林縣,0.0
2020-01-04,土城區,新北市,0.0
2020-01-04,土庫鎮,雲林縣,0.0
2020-01-04,壽豐鄉,花蓮縣,0.0
2020-01-04,大城鄉,彰化縣,0.0
2020-01-04,大埤鄉,雲林縣,0.0
2020-01-04,大安區,臺中市,0.0
2020-01-04,大寮區,高雄市,0.0
2020-01-04,大林鎮,嘉義縣,0.0
2020-01-04,大里區,臺中市,0.0
2020-01-04,太保市,嘉義縣,0.0
2020-01-04,安南區,臺南市,0.0
2020-01-04,宜蘭市,宜蘭縣,0.0
2020-01-04,岡山區,高雄市,0.0
2020-01-04,崙背鄉,雲林縣,0.0
2020-01-04,布袋鎮,嘉義縣,0.0
2020-01-04,平溪區,新北市,0.0
2020-01-04,後壁區,臺南市,0.0
2020-01-04,恆春鎮,屏東縣,0.0
2020-01-04,文山區,臺北市,0.0
2020-01-04,斗南鎮,雲林縣,0.0
2020-01-04,新化區,臺南市,0.0
2020-01-04,新埔鎮,新竹縣,0.0
2020-01-04,新市區,臺南市,0.0
2020-01-04,新店區,新北市,0.0
2020-01-04,新港鄉,嘉義縣,0.0
2020-01-04,新營區,臺南市,0.0
2020-01-04,新莊區,新北市,0.0
2020-01-04,旗山區,高雄市,0.0
2020-01-04,朴子市,嘉義縣,0.0
2020-01-04,東區,新竹市,0.0
2020-01-04,東港鎮,屏東縣,0.0
2020-01-04,東石鄉,嘉義縣,0.0
2020-01-04,枋寮鄉,屏東縣,0.0
2020-01-04,桃園區,桃園市,0.0
2020-01-04,梅山鄉,嘉義縣,0.0
2020-01-04,樹林區,新北市,0.0
2020-01-04,橋頭區,高雄市,0.0
2020-01-04,民雄鄉,嘉義縣,0.0
2020-01-04,水上鄉,嘉義縣,0.0
2020-01-04,水林鄉,雲林縣,0.0
2020-01-04,永和區,新北市,0.0
2020-01-04,永康區,臺南市,0.0
2020-01-04,淡水區,新北市,0.0
2020-01-04,溪口鄉,嘉義縣,0.0
2020-01-04,潭子區,臺中市,0.0
2020-01-04,田寮區,高雄市,0.0
2020-01-04,番路鄉,嘉義縣,0.0
2020-01-04,白河區,臺南市,0.0
2020-01-04,礁溪鄉,宜蘭縣,0.0
2020-01-04,社頭鄉,彰化縣,0.0
2020-01-04,竹崎鄉,嘉義縣,0.0
2020-01-04,美濃區,高雄市,0.0
2020-01-04,義竹鄉,嘉義縣,0.0
2020-01-04,臺東市,臺東縣,0.0
2020-01-04,臺西鄉,雲林縣,0.0
2020-01-04,花蓮市,花蓮縣,0.0
2020-01-04,芳苑鄉,彰化縣,0.0
2020-01-04,草屯鎮,南投縣,0.0
2020-01-04,萬里區,新北市,0.0
2020-01-04,虎尾鎮,雲林縣,0.0
2020-01-04,褒忠鄉,雲林縣,0.0
2020-01-04,西區,嘉義市,0.0
2020-01-04,貢寮區,新北市,0.0
2020-01-04,金山區,新北市,0.0
2020-01-04,金峰鄉,臺東縣,0.0
2020-01-04,霧峰區,臺中市,0.0
2020-01-04,頭份市,苗栗縣,0.0
2020-01-04,鹽埔鄉,屏東縣,0.0
2020-01-04,鹽水區,臺南市,0.0
2020-01-04,鹿港鎮,彰化縣,0.0
2020-01-04,鹿草鄉,嘉義縣,0.0
2020-01-04,麥寮鄉,雲林縣,0.0
2020-01-04,麻豆區,臺南市,0.0
2020-01-05,七股區,臺南市,0.0
2020-01-05,三峽區,新北市,0.0
2020-01-05,中埔鄉,嘉義縣,0.0
2020-01-05,中正區,基隆市,0.0
2020-01-05,二崙鄉,雲林縣,0.0
2020-01-05,五結鄉,宜蘭縣,0.0
2020-01-05,五股區,新北市,0.0
2020-01-05,仁德區,臺南市,0.0
2020-01-05,仁愛區,基隆市,0.0
2020-01-05,仁武區,高雄市,0.0
2020-01-05,元長鄉,雲林縣,0.0
2020-01-05,內埔鄉,屏東縣,0.0
2020-01-05,八德區,桃園市,0.0
2020-01-05,八里區,新北市,0.0
2020-01-05,六腳鄉,嘉義縣,0.0
2020-01-05,冬山鄉,宜蘭縣,0.0
2020-01-05,北區,臺南市,0.0
2020-01-05,北投區,臺北市,0.0
2020-01-05,北港鎮,雲林縣,0.0
2020-01-05,北門區,臺南市,0.0
2020-01-05,卑南鄉,臺東縣,0.0
2020-01-05,南投市,南投縣,0.0
2020-01-05,口湖鄉,雲林縣,0.0
2020-01-05,吉安鄉,花蓮縣,0.0
2020-01-05,員林市,彰化縣,0.0
2020-01-05,四湖鄉,雲林縣,0.0
2020-01-05,土城區,新北市,0.0
2020-01-05,土庫鎮,雲林縣,0.0
2020-01-05,壽豐鄉,花蓮縣,0.0
2020-01-05,大城鄉,彰化縣,0.0
2020-01-05,大埤鄉,雲林縣,0.0
2020-01-05,大安區,臺中市,0.0
2020-01-05,大寮區,高雄市,0.0
2020-01-05,大林鎮,嘉義縣,0.0
2020-01-05,大里區,臺中市,0.0
2020-01-05,太保市,嘉義縣,0.0
2020-01-05,安南區,臺南市,0.0
2020-01-05,宜蘭市,宜蘭縣,0.0
2020-01-05,岡山區,高雄市,0.0
2020-01-05,崙背鄉,雲林縣,0.0
2020-01-05,布袋鎮,嘉義縣,0.0
2020-01-05,平溪區,新北市,0.0
2020-01-05,後壁區,臺南市,0.0
2020-01-05,恆春鎮,屏東縣,0.0
2020-01-05,文山區,臺北市,0.0
2020-01-05,斗南鎮,雲林縣,0.0
2020-01-05,新化區,臺南市,0.0
2020-01-05,新埔鎮,新竹縣,0.0
2020-01-05,新市區,臺南市,0.0
2020-01-05,新店區,新北市,0.0
2020-01-05,新港鄉,嘉義縣,0.0
2020-01-05,新營區,臺南市,0.0
2020-01-05,新莊區,新北市,0.0
2020-01-05,旗山區,高雄市,0.0
2020-01-05,朴子市,嘉義縣,0.0
2020-01-05,東區,新竹市,0.0
2020-01-05,東港鎮,屏東縣,0.0
2020-01-05,東石鄉,嘉義縣,0.0
2020-01-05,枋寮鄉,屏東縣,0.0
2020-01-05,梅山鄉,嘉義縣,0.0
2020-01-05,梓官區,高雄市,0.0
2020-01-05,樹林區,新北市,0.0
2020-01-05,橋頭區,高雄市,0.0
2020-01-05,民雄鄉,嘉義縣,0.0
2020-01-05,水上鄉,嘉義縣,0.0
2020-01-05,水林鄉,雲林縣,0.0
2020-01-05,永和區,新北市,0.0
2020-01-05,永康區,臺南市,0.0
2020-01-05,淡水區,新北市,0.0
2020-01-05,溪口鄉,嘉義縣,0.0
2020-01-05,潭子區,臺中市,0.0
2020-01-05,田寮區,高雄市,0.0
2020-01-05,番路鄉,嘉義縣,0.0
2020-01-05,白河區,臺南市,0.0
2020-01-05,礁溪鄉,宜蘭縣,0.0
2020-01-05,社頭鄉,彰化縣,0.0
2020-01-05,竹崎鄉,嘉義縣,0.0
2020-01-05,美濃區,高雄市,0.0
2020-01-05,義竹鄉,嘉義縣,0.0
2020-01-05,臺東市,臺東縣,0.0
2020-01-05,臺西鄉,雲林縣,0.0
2020-01-05,花蓮市,花蓮縣,0.0
2020-01-05,芳苑鄉,彰化縣,0.0
2020-01-05,草屯鎮,南投縣,0.0
2020-01-05,萬里區,新北市,0.0
2020-01-05,虎尾鎮,雲林縣,0.0
2020-01-05,褒忠鄉,雲林縣,0.0
2020-01-05,西區,嘉義市,0.0
2020-01-05,貢寮區,新北市,0.0
2020-01-05,金山區,新北市,0.0
2020-01-05,金峰鄉,臺東縣,0.0
2020-01-05,霧峰區,臺中市,0.0
2020-01-05,頭份市,苗栗縣,0.0
2020-01-05,鹽埔鄉,屏東縣,0.0
2020-01-05,鹽水區,臺南市,0.0
2020-01-05,鹿草鄉,嘉義縣,0.0
2020-01-05,麥寮鄉,雲林縣,0.0
2020-01-05,麻豆區,臺南市,0.0
2020-01-06,七股區,臺南市,0.0
2020-01-06,三峽區,新北市,0.0
2020-01-06,中埔鄉,嘉義縣,0.0
2020-01-06,中正區,基隆市,0.0
2020-01-06,二崙鄉,雲林縣,0.0
2020-01-06,五結鄉,宜蘭縣,0.0
2020-01-06,五股區,新北市,0.0
2020-01-06,仁德區,臺南市,0.0
2020-01-06,仁愛區,基隆市,0.0
2020-01-06,仁武區,高雄市,0.0
2020-01-06,元長鄉,雲林縣,0.0
2020-01-06,內埔鄉,屏東縣,0.0
2020-01-06,八德區,桃園市,0.0
2020-01-06,八里區,新北市,0.0
2020-01-06,六腳鄉,嘉義縣,0.0
2020-01-06,冬山鄉,宜蘭縣,0.0
2020-01-06,北區,臺南市,0.0
2020-01-06,北投區,臺北市,0.0
2020-01-06,北港鎮,雲林縣,0.0
2020-01-06,北門區,臺南市,0.0
2020-01-06,卑南鄉,臺東縣,0.0
2020-01-06,南投市,南投縣,0.0
2020-01-06,口湖鄉,雲林縣,0.0
2020-01-06,吉安鄉,花蓮縣,0.0
2020-01-06,員林市,彰化縣,0.0
2020-01-06,四湖鄉,雲林縣,0.0
2020-01-06,土城區,新北市,0.0
2020-01-06,土庫鎮,雲林縣,0.0
2020-01-06,壽豐鄉,花蓮縣,0.0
2020-01-06,大城鄉,彰化縣,0.0
2020-01-06,大埤鄉,雲林縣,0.0
2020-01-06,大安區,臺中市,0.0
2020-01-06,大寮區,高雄市,0.0
2020-01-06,大林鎮,嘉義縣,0.0
2020-01-06,大里區,臺中市,0.0
2020-01-06,太保市,嘉義縣,0.0
2020-01-06,安南區,臺南市,0.0
2020-01-06,宜蘭市,宜蘭縣,0.0
2020-01-06,岡山區,高雄市,0.0
2020-01-06,崙背鄉,雲林縣,0.0
2020-01-06,布袋鎮,嘉義縣,0.0
2020-01-06,平溪區,新北市,0.0
2020-01-06,後壁區,臺南市,0.0
2020-01-06,恆春鎮,屏東縣,0.0
2020-01-06,文山區,臺北市,0.0
2020-01-06,斗南鎮,雲林縣,0.0
2020-01-06,新化區,臺南市,0.0
2020-01-06,新埔鎮,新竹縣,0.0
2020-01-06,新店區,新北市,0.0
2020-01-06,新港鄉,嘉義縣,0.0
2020-01-06,新莊區,新北市,0.0
2020-01-06,旗山區,高雄市,0.0
2020-01-06,朴子市,嘉義縣,0.0
2020-01-06,東區,新竹市,0.0
2020-01-06,東港鎮,屏東縣,0.0
2020-01-06,東石鄉,嘉義縣,0.0
2020-01-06,枋寮鄉,屏東縣,0.0
2020-01-06,桃園區,桃園市,0.0
2020-01-06,梅山鄉,嘉義縣,0.0
2020-01-06,梓官區,高雄市,0.0
2020-01-06,樹林區,新北市,0.0
2020-01-06,橋頭區,高雄市,0.0
2020-01-06,民雄鄉,嘉義縣,0.0
2020-01-06,水上鄉,嘉義縣,0.0
2020-01-06,水林鄉,雲林縣,0.0
2020-01-06,永和區,新北市,0.0
2020-01-06,永康區,臺南市,0.0
2020-01-06,淡水區,新北市,0.0
2020-01-06,溪口鄉,嘉義縣,0.0
2020-01-06,潭子區,臺中市,0.0
2020-01-06,田寮區,高雄市,0.0
2020-01-06,番路鄉,嘉義縣,0.0
2020-01-06,白河區,臺南市,0.0
2020-01-06,礁溪鄉,宜蘭縣,0.0
2020-01-06,社頭鄉,彰化縣,0.0
2020-01-06,竹崎鄉,嘉義縣,0.0
2020-01-06,美濃區,高雄市,0.0
2020-01-06,義竹鄉,嘉義縣,0.0
2020-01-06,臺東市,臺東縣,0.0
2020-01-06,臺西鄉,雲林縣,0.0
2020-01-06,花蓮市,花蓮縣,0.0
2020-01-06,芳苑鄉,彰化縣,0.0
2020-01-06,草屯鎮,南投縣,0.0
2020-01-06,萬里區,新北市,0.0
2020-01-06,虎尾鎮,雲林縣,0.0
2020-01-06,褒忠鄉,雲林縣,0.0
2020-01-06,西區,嘉義市,0.0
2020-01-06,貢寮區,新北市,0.0
2020-01-06,金山區,新北市,0.0
2020-01-06,金峰鄉,臺東縣,0.0
2020-01-06,霧峰區,臺中市,0.0
2020-01-06,頭份市,苗栗縣,0.0
2020-01-06,鹽埔鄉,屏東縣,0.0
2020-01-06,鹽水區,臺南市,0.0
2020-01-06,鹿草鄉,嘉義縣,0.0
2020-01-06,麥寮鄉,雲林縣,0.0
2020-01-06,麻豆區,臺南市,0.0
2020-01-07,七股區,臺南市,0.0
2020-01-07,三峽區,新北市,0.0
2020-01-07,中埔鄉,嘉義縣,0.0
2020-01-07,中正區,基隆市,0.0
2020-01-07,二崙鄉,雲林縣,0.0
2020-01-07,五結鄉,宜蘭縣,0.0
2020-01-07,五股區,新北市,0.0
2020-01-07,仁德區,臺南市,0.0
2020-01-07,仁愛區,基隆市,0.0
2020-01-07,仁武區,高雄市,0.0
2020-01-07,元長鄉,雲林縣,0.0
2020-01-07,內埔鄉,屏東縣,0.0
2020-01-07,八德區,桃園市,0.0
2020-01-07,八里區,新北市,0.0
2020-01-07,六腳鄉,嘉義縣,0.0
2020-01-07,冬山鄉,宜蘭縣,0.0
2020-01-07,北區,臺南市,0.0
2020-01-07,北投區,臺北市,0.0
2020-01-07,北港鎮,雲林縣,0.0
2020-01-07,北門區,臺南市,0.0
2020-01-07,卑南鄉,臺東縣,0.0
2020-01-07,南投市,南投縣,0.0
2020-01-07,口湖鄉,雲林縣,0.0
2020-01-07,吉安鄉,花蓮縣,0.0
2020-01-07,員林市,彰化縣,0.0
2020-01-07,四湖鄉,雲林縣,0.0
2020-01-07,土城區,新北市,0.0
2020-01-07,土庫鎮,雲林縣,0.0
2020-01-07,壽豐鄉,花蓮縣,0.0
2020-01-07,大城鄉,彰化縣,0.0
2020-01-07,大埤鄉,雲林縣,0.0
2020-01-07,大安區,臺中市,0.0
2020-01-07,大寮區,高雄市,0.0
2020-01-07,大林鎮,嘉義縣,0.0
2020-01-07,大里區,臺中市,0.0
2020-01-07,太保市,嘉義縣,0.0
2020-01-07,安南區,臺南市,0.0
2020-01-07,宜蘭市,宜蘭縣,0.0
2020-01-07,岡山區,高雄市,0.0
2020-01-07,崙背鄉,雲林縣,0.0
2020-01-07,布袋鎮,嘉義縣,0.0
2020-01-07,平溪區,新北市,0.0
2020-01-07,後壁區,臺南市,0.0
2020-01-07,恆春鎮,屏東縣,0.0
2020-01-07,文山區,臺北市,0.0
2020-01-07,斗南鎮,雲林縣,0.0
2020-01-07,新化區,臺南市,0.0
2020-01-07,新埔鎮,新竹縣,0.0
2020-01-07,新市區,臺南市,0.0
2020-01-07,新店區,新北市,0.0
2020-01-07,新港鄉,嘉義縣,0.0
2020-01-07,新營區,臺南市,0.0
2020-01-07,新莊區,新北市,0.0
2020-01-07,旗山區,高雄市,0.0
2020-01-07,朴子市,嘉義縣,0.0
2020-01-07,東區,新竹市,0.0
2020-01-07,東港鎮,屏東縣,0.0
2020-01-07,東石鄉,嘉義縣,0.0
2020-01-07,枋寮鄉,屏東縣,0.0
2020-01-07,桃園區,桃園市,0.0
2020-01-07,梅山鄉,嘉義縣,0.0
2020-01-07,梓官區,高雄市,0.0
2020-01-07,樹林區,新北市,0.0
2020-01-07,橋頭區,高雄市,0.0
2020-01-07,民雄鄉,嘉義縣,0.0
2020-01-07,水上鄉,嘉義縣,0.0
2020-01-07,水林鄉,雲林縣,0.0
2020-01-07,永和區,新北市,0.0
2020-01-07,永康區,臺南市,0.0
2020-01-07,淡水區,新北市,0.0
2020-01-07,溪口鄉,嘉義縣,0.0
2020-01-07,潭子區,臺中市,0.0
2020-01-07,田寮區,高雄市,0.0
2020-01-07,番路鄉,嘉義縣,0.0
2020-01-07,白河區,臺南市,0.0
2020-01-07,礁溪鄉,宜蘭縣,0.0
2020-01-07,社頭鄉,彰化縣,0.0
2020-01-07,竹崎鄉,嘉義縣,0.0
2020-01-07,美濃區,高雄市,0.0
2020-01-07,義竹鄉,嘉義縣,0.0
2020-01-07,臺東市,臺東縣,0.0
2020-01-07,臺西鄉,雲林縣,0.0
2020-01-07,花蓮市,花蓮縣,0.0
2020-01-07,芳苑鄉,彰化縣,0.0
2020-01-07,草屯鎮,南投縣,0.0
2020-01-07,萬里區,新北市,0.0
2020-01-07,虎尾鎮,雲林縣,0.0
2020-01-07,褒忠鄉,雲林縣,0.0
2020-01-07,西區,嘉義市,0.0
2020-01-07,貢寮區,新北市,0.0
2020-01-07,金山區,新北市,0.0
2020-01-07,金峰鄉,臺東縣,0.0
2020-01-07,霧峰區,臺中市,0.0
2020-01-07,頭份市,苗栗縣,0.0
2020-01-07,鹽埔鄉,屏東縣,0.0
2020-01-07,鹽水區,臺南市,0.0
2020-01-07,鹿草鄉,嘉義縣,0.0
2020-01-07,麥寮鄉,雲林縣,0.0
2020-01-07,麻豆區,臺南市,0.0
2020-01-08,七股區,臺南市,0.0
2020-01-08,三峽區,新北市,0.0
2020-01-08,中埔鄉,嘉義縣,0.0
2020-01-08,中正區,基隆市,0.0
2020-01-08,二崙鄉,雲林縣,0.0
2020-01-08,五結鄉,宜蘭縣,0.0
2020-01-08,五股區,新北市,0.0
2020-01-08,仁德區,臺南市,0.0
2020-01-08,仁愛區,基隆市,0.0
2020-01-08,仁武區,高雄市,0.0
2020-01-08,元長鄉,雲林縣,0.0
2020-01-08,內埔鄉,屏東縣,0.0
2020-01-08,八德區,桃園市,0.0
2020-01-08,八里區,新北市,0.0
2020-01-08,六腳鄉,嘉義縣,0.0
2020-01-08,冬山鄉,宜蘭縣,0.0
2020-01-08,北區,臺南市,0.0
2020-01-08,北投區,臺北市,0.0
2020-01-08,北港鎮,雲林縣,0.0
2020-01-08,北門區,臺南市,0.0
2020-01-08,卑南鄉,臺東縣,0.0
2020-01-08,南投市,南投縣,0.0
2020-01-08,口湖鄉,雲林縣,0.0
2020-01-08,吉安鄉,花蓮縣,0.0
2020-01-08,員林市,彰化縣,0.0
2020-01-08,四湖鄉,雲林縣,0.0
2020-01-08,土城區,新北市,0.0
2020-01-08,土庫鎮,雲林縣,0.0
2020-01-08,壽豐鄉,花蓮縣,0.0
2020-01-08,大城鄉,彰化縣,0.0
2020-01-08,大埤鄉,雲林縣,0.0
2020-01-08,大安區,臺中市,0.0
2020-01-08,大寮區,高雄市,0.0
